X,Y,Z
-4.27,-36.36,1021.63
-2.44,-34.89,1018.94
-2.93,-35.87,1020.41
-4.51,-32.21,1020.16
-5.61,-29.77,1018.21
-6.34,-34.40,1018.21
-6.59,-32.45,1018.33
-6.59,-29.77,1017.85
-7.08,-27.57,1016.38
-10.00,-30.13,1018.09
-9.76,-28.55,1017.97
-10.13,-27.94,1017.72
-9.76,-31.72,1019.19
-7.81,-31.35,1020.16
-8.66,-32.57,1019.43
-9.03,-35.26,1020.77
-7.56,-35.62,1021.63
-7.20,-32.70,1020.53
-6.71,-34.53,1020.65
-7.56,-36.60,1021.02
-4.15,-34.40,1021.38
-5.86,-35.87,1020.90
-3.78,-36.36,1021.14
-1.83,-35.62,1021.87
-4.15,-35.75,1020.04
-3.54,-34.89,1020.16
-6.95,-30.87,1018.33
-6.95,-29.77,1017.60
-6.34,-32.09,1017.48
-7.69,-29.04,1018.70
-7.56,-27.94,1017.24
-8.54,-31.35,1017.72
-9.52,-30.26,1019.07
-9.27,-28.79,1017.85
-9.52,-29.04,1018.21
-10.00,-31.35,1018.94
-11.22,-29.28,1019.31
-9.88,-32.21,1019.43
-9.52,-33.43,1020.29
-8.54,-33.67,1021.14
-7.93,-35.14,1021.02
-5.37,-35.87,1021.26
-6.10,-37.09,1022.48
-4.64,-35.62,1021.87
-3.90,-37.94,1021.26
-5.49,-37.33,1022.24
-2.44,-35.87,1021.26
-3.78,-37.58,1021.26
-4.15,-33.92,1020.90
-2.07,-34.53,1021.38
-5.73,-35.14,1020.04
-2.93,-32.82,1021.02
-4.51,-31.23,1020.29
-6.22,-31.72,1019.07
-6.59,-31.23,1019.31
-6.71,-30.62,1018.70
-7.93,-29.28,1018.58
-7.32,-30.62,1017.72
-9.27,-29.52,1019.43
-8.78,-28.55,1018.09
-10.00,-30.01,1017.85
-10.49,-30.62,1019.68
-8.66,-27.69,1019.31
-10.74,-30.99,1019.43
-8.91,-31.35,1020.16
-9.39,-30.74,1020.29
-8.78,-31.23,1020.65
-8.30,-33.92,1021.75
-6.95,-34.40,1021.87
-7.32,-33.92,1021.38
-5.98,-36.84,1022.73
-4.88,-37.94,1022.73
-4.03,-35.50,1021.75
-3.05,-38.19,1022.97
-2.68,-34.77,1023.09
-5.00,-34.89,1022.36
-3.90,-35.26,1021.14
-3.78,-35.38,1020.90
-2.07,-35.87,1021.87
-4.51,-31.60,1020.65
-3.90,-32.45,1019.19
-5.49,-33.18,1019.68
-5.12,-28.06,1019.92
-7.81,-30.74,1018.70
-8.78,-29.04,1019.80
-8.42,-26.72,1019.19
-10.74,-30.01,1018.33
-10.13,-29.04,1019.92
-9.88,-29.40,1019.68
-9.76,-28.91,1019.92
-10.49,-31.48,1019.68
-10.13,-32.21,1020.90
-10.25,-31.72,1021.14
-9.15,-32.21,1020.29
-8.54,-35.75,1022.36
-7.20,-33.18,1021.87
-6.71,-36.23,1022.36
-5.37,-37.45,1022.36
-5.00,-35.99,1023.58
-4.88,-36.48,1022.60
-3.90,-36.84,1021.75
-1.46,-37.45,1022.48
-2.93,-36.48,1023.34
-3.42,-34.28,1020.53
-3.66,-35.87,1021.02
-3.90,-34.77,1022.36
-2.93,-32.21,1020.90
-5.61,-33.92,1020.77
-5.25,-31.48,1021.14
-3.78,-30.74,1019.68
-7.20,-31.72,1019.55
-6.59,-30.99,1019.43
-8.54,-29.28,1019.55
-7.81,-26.96,1019.55
-9.76,-29.04,1018.82
-8.42,-29.04,1019.43
-10.13,-26.84,1019.68
-10.25,-28.91,1019.19
-10.37,-30.01,1019.68
-8.91,-28.55,1019.92
-10.37,-31.23,1019.92
-9.15,-32.33,1021.02
-6.71,-31.48,1021.63
-9.52,-31.96,1021.38
-8.17,-32.09,1021.14
-8.42,-33.92,1022.12
-7.08,-34.89,1022.60
-5.73,-34.28,1021.87
-7.08,-36.11,1022.85
-5.00,-34.40,1022.48
-5.37,-35.38,1021.99
-6.34,-35.87,1022.12
-3.29,-35.38,1023.09
-5.98,-36.36,1022.48
-4.27,-34.89,1021.51
-3.42,-37.09,1022.48
-1.46,-37.45,1023.58
-5.37,-35.26,1022.12
-3.78,-36.97,1020.90
-2.56,-37.82,1022.60
-4.88,-30.74,1020.90
-3.42,-33.43,1020.16
-4.64,-32.57,1020.65
-4.64,-30.99,1020.53
-8.30,-30.87,1018.82
-6.47,-29.04,1019.19
-7.32,-30.13,1020.29
-7.32,-27.82,1019.31
-9.27,-29.77,1018.09
-9.76,-29.52,1018.70
-9.88,-29.65,1019.68
-10.49,-29.04,1018.46
-10.86,-29.89,1018.82
-10.98,-31.72,1020.04
-10.49,-28.91,1020.16
-9.15,-31.96,1020.77
-7.81,-33.92,1021.99
-7.56,-33.55,1021.87
-8.66,-32.70,1021.14
-7.56,-34.16,1021.51
-9.27,-35.14,1021.75
-6.47,-32.21,1020.65
-8.17,-33.92,1020.77
-6.83,-35.14,1021.87
-2.68,-36.36,1023.09
-6.59,-36.23,1022.24
-4.51,-36.60,1022.12
-3.90,-35.99,1023.58
-6.10,-35.01,1021.87
-4.39,-35.01,1021.14
-3.66,-36.36,1021.99
-5.86,-31.72,1020.16
-5.00,-31.60,1019.68
-5.86,-35.01,1020.29
-3.78,-31.48,1020.41
-5.73,-31.23,1019.43
-6.83,-32.82,1019.80
-4.15,-31.72,1020.29
-6.71,-30.01,1019.68
-7.08,-33.43,1019.31
-5.37,-31.48,1019.92
-9.03,-27.82,1019.19
-7.32,-29.04,1017.85
-9.27,-30.38,1018.46
-10.13,-29.28,1019.68
-10.49,-27.33,1019.55
-11.10,-29.40,1019.19
-9.52,-30.26,1020.41
-10.13,-28.91,1019.92
-10.61,-31.11,1020.16
-8.30,-31.48,1020.41
-9.52,-30.87,1020.53
-9.52,-30.62,1020.41
-8.05,-35.38,1022.36
-8.66,-35.01,1022.60
-6.83,-33.67,1022.73
-6.22,-35.75,1022.60
-6.34,-36.84,1023.09
-3.66,-36.36,1023.58
-5.86,-37.21,1022.85
-4.39,-36.84,1022.85
-2.81,-37.82,1024.07
-5.61,-34.89,1021.87
-4.03,-36.48,1022.60
-2.68,-37.70,1023.82
-4.39,-34.89,1023.09
-3.17,-34.53,1021.38
-4.39,-35.38,1021.14
-3.42,-32.45,1022.24
-5.98,-33.67,1021.02
-5.49,-32.94,1020.90
-4.64,-33.92,1021.14
-6.34,-32.45,1020.41
-6.59,-30.50,1019.55
-5.61,-32.09,1020.04
-8.05,-28.79,1019.55
-8.78,-30.01,1018.58
-9.03,-30.26,1018.94
-8.66,-28.30,1020.16
-7.44,-27.21,1020.04
-10.37,-29.40,1018.70
-9.39,-28.79,1020.41
-7.56,-29.04,1020.16
-10.49,-30.26,1019.68
-8.54,-29.52,1019.68
-9.52,-29.04,1020.77
-10.25,-30.01,1019.55
-8.05,-31.23,1021.38
-10.13,-32.82,1021.87
-8.78,-30.26,1021.51
-8.66,-30.74,1020.77
-9.76,-33.67,1022.12
-8.17,-33.43,1021.99
-6.71,-34.04,1022.85
-8.17,-34.16,1022.60
-6.22,-35.87,1022.97
-5.86,-34.89,1023.09
-4.64,-34.28,1022.48
-4.15,-37.82,1024.19
-4.88,-34.16,1022.97
-6.59,-33.67,1022.48
-5.12,-35.99,1022.24
-2.68,-37.58,1023.70
-6.10,-35.01,1022.36
-4.27,-35.99,1022.48
-3.42,-36.23,1022.24
-4.03,-34.04,1021.75
-4.64,-33.92,1021.14
-3.42,-35.01,1021.63
-3.29,-33.67,1022.12
-6.10,-34.16,1021.14
-4.39,-34.77,1021.63
-5.37,-34.28,1021.87
-5.12,-30.99,1020.53
-6.10,-34.16,1020.16
-6.59,-33.55,1020.04
-6.10,-31.48,1020.16
-7.93,-30.74,1019.80
-8.05,-30.62,1018.94
-8.05,-31.96,1019.80
-8.66,-28.91,1019.07
-6.71,-30.38,1018.82
-11.71,-30.62,1018.94
-6.59,-27.08,1018.82
-11.59,-29.77,1017.85
-11.71,-29.40,1019.43
-11.47,-29.77,1019.92
-10.25,-28.91,1019.43
-11.83,-30.74,1019.19
-9.76,-30.99,1019.92
-10.49,-29.40,1019.80
-10.86,-29.65,1019.19
-10.00,-32.70,1020.53
-7.93,-30.62,1020.65
-9.15,-31.48,1020.90
-7.81,-35.14,1021.75
-7.93,-34.89,1022.24
-6.10,-33.92,1022.24
-7.08,-35.14,1021.63
-5.86,-34.77,1022.12
-6.83,-35.38,1022.60
-5.61,-34.16,1021.02
-5.12,-35.50,1021.38
-6.83,-35.99,1022.48
-3.78,-34.04,1021.51
-4.64,-37.09,1022.60
-4.51,-37.09,1022.12
-3.90,-34.77,1022.24
-5.61,-35.87,1021.38
-4.15,-35.75,1021.63
-1.22,-35.75,1022.36
-6.47,-34.53,1020.41
-3.29,-33.43,1019.92
-2.81,-35.01,1021.51
-7.20,-31.35,1019.43
-6.10,-33.06,1018.94
-6.10,-32.70,1019.92
-6.10,-29.65,1018.09
-7.20,-30.13,1017.97
-7.20,-30.38,1019.43
-6.34,-30.74,1019.07
-6.95,-29.77,1018.46
-8.30,-30.74,1018.21
-6.59,-30.26,1019.19
-8.91,-28.43,1018.33
-8.54,-30.38,1017.24
-9.39,-31.48,1018.58
-10.25,-28.30,1018.21
-8.91,-29.52,1017.36
-8.42,-29.65,1019.43
-9.52,-29.28,1018.94
-9.03,-27.94,1018.46
-10.49,-33.06,1018.70
-8.05,-31.35,1019.68
-10.13,-28.91,1020.41
-10.00,-32.21,1019.43
-8.42,-32.70,1020.65
-8.54,-30.99,1020.29
-9.03,-32.94,1019.92
-9.52,-34.53,1020.65
-7.32,-31.35,1020.41
-8.91,-33.55,1020.65
-8.42,-35.38,1020.77
-5.61,-35.75,1021.51
-7.32,-34.40,1021.87
-7.32,-34.77,1021.38
-4.39,-37.45,1021.51
-5.61,-36.48,1022.60
-4.27,-34.65,1020.90
-3.66,-38.43,1021.14
-5.73,-35.87,1022.24
-2.93,-34.28,1020.77
-4.64,-37.33,1020.65
-4.88,-34.28,1021.38
-1.95,-35.38,1021.63
-5.12,-36.11,1020.53
-5.00,-36.36,1019.92
-5.37,-34.40,1020.77
-4.39,-33.18,1020.04
-5.61,-35.14,1019.19
-5.12,-33.43,1020.04
-5.12,-31.35,1018.70
-6.10,-32.45,1018.33
-6.22,-31.23,1019.31
-6.34,-31.72,1018.70
-5.98,-32.70,1018.46
-7.32,-30.74,1018.94
-4.51,-30.01,1020.04
-6.59,-31.48,1018.94
-8.05,-29.04,1018.70
-9.03,-29.77,1018.82
-7.20,-27.21,1019.07
-7.93,-30.74,1018.09
-10.25,-30.26,1019.07
-7.32,-27.21,1019.31
-8.30,-31.35,1017.97
-10.25,-31.11,1018.94
-6.59,-28.55,1019.19
-10.00,-31.35,1018.21
-9.52,-30.01,1018.82
-11.71,-32.21,1019.19
-9.52,-29.52,1019.07
-8.78,-32.09,1019.80
-9.15,-31.96,1019.43
-9.03,-30.38,1020.41
-9.15,-33.31,1020.65
-8.78,-32.94,1020.65
-7.32,-31.35,1019.68
-9.03,-34.16,1021.14
-9.03,-35.38,1020.53
-7.20,-32.33,1020.53
-7.56,-34.04,1021.02
-7.56,-33.18,1020.29
-7.81,-32.45,1019.92
-7.32,-36.23,1021.87
-6.71,-33.55,1020.90
-5.12,-34.53,1020.41
-4.88,-39.04,1022.85
-6.47,-34.04,1021.14
-5.25,-36.36,1021.02
-5.25,-37.82,1021.14
-2.20,-36.11,1022.24
-5.25,-37.09,1020.77
-2.93,-36.60,1020.65
-3.17,-35.26,1020.90
-3.17,-36.11,1021.87
-4.88,-32.70,1019.43
-3.66,-35.38,1020.65
-4.76,-32.94,1021.14
-4.15,-31.96,1019.19
-6.10,-33.79,1020.77
-5.61,-32.70,1019.80
-5.61,-33.67,1019.19
-5.37,-32.70,1019.92
-5.12,-31.35,1020.90
-5.00,-32.09,1020.29
-6.10,-30.99,1019.43
-6.22,-32.21,1019.68
-5.49,-30.87,1020.65
-8.30,-31.11,1019.43
-6.95,-31.72,1018.70
-5.98,-28.18,1020.16
-7.32,-31.96,1019.31
-7.56,-31.11,1018.70
-7.56,-27.82,1020.41
-7.56,-28.91,1018.70
-9.76,-30.50,1018.46
-10.49,-30.01,1019.31
-10.37,-27.57,1019.55
-10.00,-29.52,1018.94
-10.25,-30.74,1019.80
-9.39,-28.43,1019.68
-9.03,-30.26,1019.19
-9.03,-31.48,1020.16
-8.30,-28.79,1020.04
-8.54,-30.99,1019.68
-9.76,-32.45,1020.41
-9.64,-31.35,1021.14
-7.08,-28.79,1020.29
-9.03,-32.21,1020.53
-9.52,-32.33,1020.41
-6.47,-29.89,1020.90
-9.52,-33.67,1021.51
-7.81,-34.40,1021.87
-8.78,-31.60,1021.75
-8.30,-31.84,1020.41
-8.30,-35.38,1021.87
-9.76,-32.45,1021.26
-8.05,-30.13,1021.14
-7.44,-35.99,1022.12
-9.27,-35.62,1022.12
-5.73,-31.72,1022.12
-6.83,-33.92,1021.99
-6.83,-36.23,1022.60
-5.86,-34.53,1022.36
-6.22,-35.14,1022.73
-5.37,-36.72,1021.99
-5.61,-34.65,1022.73
-4.76,-37.21,1022.24
-4.39,-37.70,1021.87
-6.10,-36.11,1023.09
-4.15,-33.18,1021.51
-4.39,-36.48,1022.60
-6.47,-34.40,1022.48
-6.83,-32.70,1022.60
-5.49,-35.38,1022.36
-4.88,-36.97,1021.63
-6.59,-33.43,1022.73
-5.12,-34.40,1021.63
-3.17,-35.14,1022.60
-5.98,-34.04,1022.48
-3.42,-32.70,1020.65
-5.49,-36.36,1020.65
-4.03,-36.72,1021.87
-4.64,-30.87,1020.41
-2.07,-32.82,1020.65
-6.47,-35.38,1021.51
-5.25,-30.38,1021.75
-3.42,-31.23,1019.92
-7.69,-34.40,1020.65
-6.22,-29.52,1019.31
-7.20,-31.48,1019.68
-7.69,-32.57,1019.80
-7.56,-29.89,1019.68
-7.44,-27.21,1019.31
-7.08,-30.38,1018.94
-6.83,-30.62,1020.29
-8.91,-28.30,1019.92
-7.69,-30.74,1018.21
-8.91,-32.82,1019.31
-9.27,-29.28,1019.55
-7.81,-29.89,1018.33
-7.56,-30.01,1020.29
-9.27,-28.43,1019.19
-8.17,-28.55,1019.19
-10.74,-32.45,1019.68
-9.76,-27.69,1020.41
-11.10,-26.84,1019.92
-10.00,-28.06,1019.55
-9.88,-31.72,1020.53
-10.13,-28.91,1020.77
-9.03,-29.04,1019.43
-9.76,-32.70,1020.16
-9.52,-29.65,1021.02
-9.27,-33.55,1020.29
-8.78,-31.96,1021.51
-9.52,-31.35,1021.75
-8.54,-30.01,1021.26
-9.39,-32.94,1020.41
-7.69,-33.18,1022.12
-8.78,-33.06,1022.60
-6.10,-33.18,1021.51
-7.93,-36.97,1023.21
-6.95,-35.87,1023.58
-5.86,-33.92,1021.87
-7.69,-36.72,1022.85
-6.22,-35.01,1023.34
-5.25,-35.26,1022.60
-5.00,-37.58,1022.36
-6.34,-34.89,1023.46
-5.00,-34.65,1023.70
-5.00,-35.38,1022.60
-4.64,-35.50,1022.48
-4.76,-35.38,1023.58
-4.51,-34.16,1021.87
-5.49,-36.11,1022.85
-3.17,-34.16,1022.85
-3.66,-33.31,1022.12
-6.83,-35.62,1022.36
-2.93,-33.18,1022.73
-4.39,-33.18,1022.48
-5.61,-35.14,1021.87
-7.69,-34.40,1022.12
-5.37,-32.57,1021.87
-6.10,-34.53,1020.77
-8.30,-33.31,1021.63
-5.12,-34.16,1023.34
-6.83,-32.82,1020.65
-6.71,-33.67,1021.14
-7.44,-33.06,1021.38
-6.34,-34.77,1020.41
-5.49,-34.04,1021.14
-7.56,-29.77,1020.53
-6.59,-27.82,1019.92
-7.32,-33.18,1019.43
-8.17,-31.23,1020.29
-6.59,-30.38,1020.04
-6.59,-31.60,1020.16
-5.98,-32.82,1021.14
-7.56,-31.11,1020.65
-5.00,-29.65,1020.77
-6.34,-33.67,1020.90
-8.30,-29.77,1020.65
-6.71,-33.18,1019.92
-8.17,-35.01,1020.90
-7.56,-30.50,1021.26
-6.34,-28.67,1020.53
-7.56,-31.96,1019.68
-7.56,-31.60,1021.14
-7.32,-28.67,1019.92
-7.32,-31.11,1019.92
-6.95,-32.21,1021.14
-8.66,-28.06,1020.04
-8.30,-33.92,1019.92
-8.54,-32.33,1021.14
-9.15,-28.18,1019.68
-6.22,-29.16,1019.55
-8.54,-32.45,1019.68
-10.00,-29.77,1020.90
-9.15,-27.69,1019.68
-9.64,-31.96,1019.43
-8.30,-30.13,1020.16
-8.91,-28.55,1020.16
-9.76,-32.94,1019.43
-7.93,-30.13,1020.65
-8.42,-28.18,1020.53
-9.52,-31.48,1019.07
-8.17,-30.50,1021.14
-10.74,-30.50,1020.77
-8.05,-30.13,1019.92
-10.25,-35.50,1020.41
-9.27,-29.40,1021.14
-9.64,-30.74,1020.90
-10.37,-33.31,1020.41
-6.95,-30.99,1022.36
-8.42,-31.11,1021.75
-7.32,-34.65,1022.48
-9.03,-33.79,1022.60
-8.17,-31.23,1021.63
-7.32,-33.67,1021.87
-8.54,-35.38,1021.51
-9.15,-33.67,1021.14
-7.81,-30.62,1021.02
-9.39,-35.87,1021.63
-8.30,-33.67,1021.51
-7.32,-33.18,1022.36
-6.95,-35.38,1022.24
-6.71,-35.26,1022.48
-7.08,-33.18,1022.12
-5.12,-36.48,1022.60
-6.71,-36.11,1022.85
-6.47,-31.23,1021.99
-5.37,-32.45,1021.38
-7.32,-36.36,1022.85
-7.44,-33.18,1022.12
-5.25,-33.92,1022.24
-6.10,-36.97,1022.48
-5.61,-32.94,1021.75
-6.10,-34.04,1021.87
-6.34,-35.87,1022.12
-6.10,-33.43,1022.12
-5.73,-32.82,1021.26
-5.12,-35.26,1021.75
-6.71,-34.16,1022.73
-6.83,-32.21,1021.38
-5.00,-32.57,1020.53
-6.10,-37.09,1021.63
-7.08,-30.13,1021.26
-5.25,-32.21,1020.65
-6.47,-35.26,1021.51
-7.08,-30.74,1021.63
-6.10,-32.70,1021.14
-5.86,-35.14,1021.14
-5.61,-33.43,1023.34
-5.61,-33.55,1021.87
-3.42,-34.04,1020.90
-3.78,-37.33,1022.60
-6.59,-31.23,1021.63
-4.03,-33.06,1020.41
-5.73,-35.50,1021.87
-4.88,-32.82,1022.12
-5.49,-33.31,1020.41
-5.61,-36.11,1021.14
-4.88,-32.21,1022.36
-4.15,-33.92,1020.16
-5.73,-34.04,1021.38
-4.64,-34.89,1021.99
-7.20,-30.74,1020.77
-4.76,-32.33,1020.04
-6.34,-33.31,1020.53
-6.22,-31.23,1021.51
-5.98,-32.45,1020.04
-6.22,-34.53,1020.16
-3.90,-31.84,1021.14
-6.34,-34.04,1020.65
-7.08,-34.16,1021.14
-6.59,-31.72,1021.14
-7.81,-32.33,1020.16
-4.76,-32.21,1019.92
-6.22,-33.92,1021.75
-6.95,-30.50,1021.14
-5.86,-32.33,1019.92
-7.69,-33.06,1019.68
-4.64,-30.62,1020.53
-6.71,-30.99,1019.55
-6.47,-33.43,1019.68
-4.88,-31.23,1021.02
-7.69,-31.72,1019.07
-7.32,-31.60,1019.68
-5.98,-31.72,1021.02
-6.59,-29.65,1019.92
-8.05,-30.50,1018.70
-7.32,-32.94,1019.19
-8.05,-31.72,1020.04
-7.08,-30.99,1018.70
-7.20,-32.57,1019.43
-8.42,-30.50,1019.43
-7.32,-31.60,1019.19
-6.71,-30.99,1019.19
-8.66,-31.23,1019.31
-7.56,-29.77,1019.43
-6.22,-32.45,1019.43
-8.54,-32.45,1019.31
-8.91,-30.87,1020.29
-7.32,-31.72,1018.09
-7.20,-33.18,1019.31
-8.54,-29.40,1019.68
-8.17,-30.99,1019.19
-8.42,-30.13,1018.70
-9.27,-30.62,1019.19
-8.30,-29.65,1019.19
-7.44,-32.45,1018.82
-9.76,-30.99,1019.19
-6.59,-29.77,1019.07
-9.15,-32.21,1018.21
-8.30,-30.62,1019.43
-9.15,-29.77,1019.92
-7.20,-28.30,1019.68
-7.81,-32.33,1019.43
-7.93,-31.84,1019.19
-8.66,-32.45,1019.07
-9.03,-31.23,1020.04
-7.56,-29.28,1020.77
-8.42,-31.72,1019.92
-8.42,-31.84,1018.94
-8.30,-32.45,1019.68
-7.08,-31.48,1020.65
-6.59,-34.16,1018.70
-8.54,-33.06,1020.16
-4.64,-30.87,1020.16
-6.95,-32.09,1020.29
-8.17,-32.09,1019.80
-6.22,-29.16,1020.41
-8.54,-31.72,1018.82
-8.05,-33.06,1019.80
-9.76,-31.23,1020.16
-7.56,-28.67,1021.14
-7.81,-33.06,1019.80
-8.30,-32.45,1020.41
-7.32,-30.38,1021.63
-7.69,-32.57,1019.43
-6.34,-32.94,1020.04
-7.81,-31.23,1021.75
-6.71,-33.43,1018.94
-5.49,-33.79,1019.80
-8.78,-33.92,1020.29
-5.00,-29.28,1020.41
-8.17,-32.70,1019.43
-7.93,-32.45,1019.80
-8.54,-31.72,1020.29
-8.30,-31.23,1019.80
-8.30,-32.70,1019.92
-9.52,-32.94,1020.41
-7.32,-29.65,1020.04
-7.93,-32.70,1020.65
-10.13,-33.18,1020.29
-6.59,-29.52,1020.29
-7.56,-32.45,1019.80
-6.34,-32.57,1020.65
-8.78,-32.70,1021.51
-6.83,-29.40,1021.26
-6.10,-33.06,1020.29
-8.91,-33.06,1021.14
-5.86,-30.01,1021.26
-8.54,-31.48,1020.65
-7.69,-32.94,1020.65
-8.05,-30.74,1021.14
-6.83,-30.74,1019.92
-6.83,-33.06,1020.41
-7.56,-34.16,1020.77
-6.83,-30.01,1020.77
-6.71,-31.23,1020.16
-8.17,-34.40,1020.29
-7.32,-32.70,1021.38
-7.56,-32.21,1020.29
-6.95,-33.06,1019.68
-8.30,-34.65,1020.90
-6.95,-31.96,1020.53
-6.10,-32.09,1020.16
-5.61,-32.45,1021.87
-6.22,-30.26,1021.02
-8.30,-30.62,1020.41
-7.44,-34.16,1020.41
-8.91,-32.70,1021.02
-6.10,-29.89,1020.16
-5.86,-31.72,1019.68
-7.56,-33.43,1021.63
-6.10,-31.96,1020.90
-5.98,-31.84,1020.41
-6.47,-35.38,1020.90
-7.32,-32.45,1021.63
-6.95,-31.96,1020.41
-4.39,-32.21,1020.04
-7.81,-33.92,1022.24
-6.59,-31.84,1021.38
-5.98,-31.48,1020.41
-6.59,-34.16,1020.16
-5.61,-31.96,1021.51
-7.32,-30.50,1020.41
-5.86,-33.43,1019.55
-6.10,-31.96,1021.51
-6.95,-31.35,1020.53
-7.56,-34.65,1020.77
-6.10,-33.31,1021.87
-5.61,-31.84,1020.90
-6.95,-30.13,1020.29
-6.71,-35.14,1020.90
-7.32,-31.48,1021.87
-7.08,-28.79,1020.65
-6.71,-35.01,1020.41
-6.83,-34.89,1021.02
-5.73,-32.09,1021.38
-6.10,-34.16,1020.90
-3.78,-35.50,1021.99
-7.08,-33.31,1021.99
-5.25,-30.50,1021.38
-6.22,-36.60,1020.65
-5.61,-34.40,1021.75
-6.71,-31.23,1021.14
-4.15,-31.60,1021.02
-6.34,-34.16,1021.26
-6.10,-34.16,1020.90
-5.98,-28.91,1021.26
-6.83,-34.89,1020.41
-7.69,-30.87,1020.65
-5.73,-33.06,1020.16
-8.17,-34.65,1019.92
-6.34,-32.57,1021.26
-6.10,-32.70,1021.51
-5.12,-31.84,1021.14
-4.15,-36.48,1021.87
-6.59,-35.26,1021.75
-2.93,-30.99,1021.38
-6.34,-35.26,1019.92
-6.34,-32.94,1021.51
-6.22,-30.01,1021.63
-7.69,-32.94,1019.43
-8.17,-32.57,1020.53
-7.56,-29.52,1021.26
-4.76,-30.99,1020.77
-6.47,-35.62,1019.68
-7.56,-32.57,1021.26
-6.71,-32.21,1021.51
-7.93,-33.43,1020.16
-5.86,-32.70,1020.90
-8.78,-31.96,1020.77
-6.71,-30.62,1019.80
-8.42,-33.55,1020.29
-8.30,-31.48,1020.65
-7.08,-32.21,1020.41
-8.05,-31.96,1020.77
-8.42,-33.43,1020.53
-6.47,-30.50,1021.51
-7.56,-33.43,1019.92
-5.73,-34.40,1021.51
-8.78,-30.74,1021.14
-6.34,-33.79,1019.92
-6.83,-35.38,1020.29
-7.56,-31.96,1020.77
-5.61,-31.96,1020.90
-4.39,-35.62,1022.12
-6.59,-34.65,1021.14
-8.05,-31.72,1021.38
-6.34,-34.16,1019.92
-7.20,-35.50,1020.90
-8.54,-30.26,1020.65
-7.08,-29.52,1021.38
-7.93,-33.06,1019.31
-7.44,-33.43,1020.90
-7.93,-30.26,1020.41
-6.71,-34.16,1020.41
-7.20,-33.92,1022.24
-3.05,-31.60,1022.12
-6.34,-35.14,1021.26
-7.20,-36.36,1021.14
-7.81,-33.67,1021.51
-5.86,-31.72,1022.36
-7.20,-34.65,1019.68
-5.49,-36.72,1021.38
-7.32,-30.13,1020.90
-7.20,-35.38,1020.41
-7.81,-35.01,1020.65
-7.69,-31.96,1021.02
-6.71,-31.35,1020.41
-7.32,-35.14,1020.77
-8.66,-32.09,1021.14
-7.44,-28.43,1020.77
-4.39,-31.48,1020.53
-7.20,-34.53,1021.02
-7.08,-31.60,1021.87
-3.29,-32.21,1021.87
-7.08,-34.89,1020.90
-6.10,-35.01,1021.99
-5.12,-29.77,1021.14
-7.69,-35.38,1019.92
-6.95,-34.53,1021.38
-7.81,-30.38,1020.77
-7.93,-32.33,1019.68
-7.32,-32.21,1020.29
-7.20,-34.53,1021.14
-5.98,-30.26,1020.77
-6.83,-32.33,1020.04
-7.20,-35.01,1021.75
-5.61,-30.26,1021.87
-6.71,-33.31,1020.90
-5.98,-32.82,1021.02
-7.20,-32.82,1022.12
-7.56,-33.06,1020.41
